Date,Open,High,Low,Close,Volume
8/30/2013,194.33,200,198,198,18000
9/2/2013,198,195.9,191.5,192.81,4900
9/3/2013,192.81,197,194.5,195.75,200
9/4/2013,195.75,197,193.5,195.36,7900
9/5/2013,195.36,202.94,193,201.96,9400
9/6/2013,201.96,202.95,199,199,9600
9/9/2013,199,199.5,197,199.5,4400
9/10/2013,199.5,203,201,202,21000
9/11/2013,202,206,200,204.33,1700
9/12/2013,204.33,207.95,199.22,201.21,10900
9/13/2013,201.21,202,201.25,201.63,200
9/16/2013,201.63,200.01,195,199.68,1100
9/17/2013,199.68,202,201.01,202,1400
9/18/2013,202,204.8,202,202,18000
9/19/2013,202,202,201.1,201.92,700
9/20/2013,201.92,205,202,204.12,4800
9/23/2013,204.12,208,202,206.56,4700
9/24/2013,206.56,206.3,202,202,6600
9/25/2013,202,205,201,204.33,900
9/26/2013,204.33,202.6,202,202.17,1600
9/27/2013,202.17,202.25,202,202.08,1700
9/30/2013,202.08,202.95,200.1,201,7300
10/1/2013,201,203,200,201.31,2400
10/2/2013,201.31,206,203,204.55,2400
10/3/2013,204.55,202.48,201.1,202,32900
10/4/2013,202,202,200.6,201.59,3900
10/7/2013,201.59,201.75,200.15,201.75,1100
10/8/2013,201.75,202,201,201.33,3000
10/9/2013,201.33,201.9,200.5,201.9,2900
10/10/2013,201.9,202.25,201,201.5,1000
10/11/2013,201.5,203,203,203,300
10/14/2013,203,202.5,201.5,202,1100
10/21/2013,202,204.99,204.97,204.99,500
10/22/2013,204.99,205.9,202.5,203.51,2000
10/23/2013,203.51,206.88,204,204.5,1200
10/24/2013,204.5,203,200.56,201,2700
10/25/2013,201,205,202,202.47,4900
10/28/2013,202.47,206,202,205.5,1700
10/29/2013,205.5,205,202,202,7900
10/30/2013,202,202.1,200,200,3400
10/31/2013,200,202,199,201,2500
11/1/2013,201,204,201,202,2800
11/4/2013,202,202,201.25,201.25,1500
11/5/2013,203.99,206.98,203,205.5,5900
11/6/2013,206,206,205,205.83,4700
11/7/2013,205.01,208.01,205,208,3500
11/8/2013,205.2,205.2,205.2,208,100
11/11/2013,208,208,208,208,500
11/12/2013,208,210,203.5,208,5400
11/13/2013,208,209.95,206,207,1600
11/18/2013,209,212,209,210,5900
11/19/2013,214,216.4,214,216.05,5200
11/20/2013,219.4,226.85,217.5,226.51,12500
11/21/2013,230,235,226.01,227.06,4000
11/22/2013,227,229,227,228.43,2700
11/25/2013,230,230,222.21,227,3800
11/26/2013,227,228,224,226.77,5700
11/27/2013,226,228,226,226,900
11/28/2013,227,232,227,229.94,13300
11/29/2013,230,241.43,230,241.43,9300
12/2/2013,240,246,242,242.09,7300
12/3/2013,244,245,243,244,3800
12/4/2013,244,244,244,244,400
12/5/2013,239.13,256.2,239.13,256.05,20300
12/6/2013,268.85,268.85,260.01,260.01,5900
12/9/2013,270,273,265,269,9800
12/10/2013,269,269,267,267,5400
12/11/2013,270,275,268,268.98,2600
12/12/2013,267.01,267.01,257.9,262.74,10200
12/13/2013,255.13,258.85,254.9,255.56,2000
12/16/2013,253.5,254.99,245,246.42,14400
12/17/2013,247,249.99,247,249,1900
12/18/2013,247,249.98,247,248.6,2000
12/19/2013,245,248.5,245,246.5,1300
12/20/2013,241.01,250,241.01,248.5,1000
12/23/2013,248,248.01,240,241.05,2900
12/24/2013,242,242,240.07,240.07,1000
12/26/2013,240.1,252.07,240.1,252.07,6400
12/27/2013,264,264,255,259.8,1700
12/30/2013,272,272,272,272,1000
12/31/2013,265,271.99,259,262.24,8100
